,totoff,vol,totbid,amount,last,low,high,open,avebid,aveoff,trade,bid1,bid2,bid3,bid4,bid5,bid6,bid7,bid8,bid9,bid10,ask1,ask2,ask3,ask4,ask5,ask6,ask7,ask8,ask9,ask10,bid_vol1,bid_vol2,bid_vol3,bid_vol4,bid_vol5,bid_vol6,bid_vol7,bid_vol8,bid_vol9,bid_vol10,ask_vol1,ask_vol2,ask_vol3,ask_vol4,ask_vol5,ask_vol6,ask_vol7,ask_vol8,ask_vol9,ask_vol10
143942000,22905295.0,189006471.0,11900838.0,2330208667.0,122200.0,121500.0,125700.0,125500.0,120000.0,128800.0,70027.0,122200.0,122100.0,122000.0,121900.0,121800.0,121700.0,121600.0,121500.0,121400.0,121300.0,122300.0,122400.0,122500.0,122600.0,122700.0,122800.0,122900.0,123000.0,123100.0,123200.0,157338.0,225900.0,143600.0,64300.0,184300.0,539000.0,852500.0,1416500.0,317700.0,140200.0,270200.0,276800.0,121125.0,320100.0,378500.0,131100.0,154100.0,118020.0,55020.0,86526.0
143945000,22891995.0,189032371.0,11875638.0,2330525363.0,122200.0,121500.0,125700.0,125500.0,120000.0,128800.0,70035.0,122200.0,122100.0,122000.0,121900.0,121800.0,121700.0,121600.0,121500.0,121400.0,121300.0,122300.0,122400.0,122500.0,122600.0,122700.0,122800.0,122900.0,123000.0,123100.0,123200.0,151438.0,225900.0,124100.0,64300.0,184300.0,539000.0,852500.0,1416700.0,317700.0,140200.0,342800.0,190400.0,121125.0,320600.0,378500.0,131100.0,154100.0,118020.0,55020.0,86526.0
143948000,22886195.0,189040271.0,11871438.0,2330621927.0,122200.0,121500.0,125700.0,125500.0,120000.0,128800.0,70043.0,122200.0,122100.0,122000.0,121900.0,121800.0,121700.0,121600.0,121500.0,121400.0,121300.0,122300.0,122400.0,122500.0,122600.0,122700.0,122800.0,122900.0,123000.0,123100.0,123200.0,146138.0,225900.0,124100.0,69600.0,183400.0,539000.0,853400.0,1412500.0,317700.0,140200.0,346000.0,186400.0,121125.0,320600.0,378500.0,131100.0,154100.0,118020.0,54820.0,86526.0
143951000,22866995.0,189052071.0,11871738.0,2330766219.0,122300.0,121500.0,125700.0,125500.0,120000.0,128900.0,70053.0,122200.0,122100.0,122000.0,121900.0,121800.0,121700.0,121600.0,121500.0,121400.0,121300.0,122300.0,122400.0,122500.0,122600.0,122700.0,122800.0,122900.0,123000.0,123100.0,123200.0,151038.0,225900.0,124500.0,69600.0,183400.0,539000.0,853400.0,1412500.0,317700.0,140200.0,336900.0,186400.0,122425.0,320600.0,378500.0,131100.0,154100.0,118020.0,54820.0,86526.0
143954000,22863195.0,189130371.0,11820338.0,2331723073.0,122200.0,121500.0,125700.0,125500.0,120000.0,128900.0,70078.0,122200.0,122100.0,122000.0,121900.0,121800.0,121700.0,121600.0,121500.0,121400.0,121300.0,122300.0,122400.0,122500.0,122600.0,122700.0,122800.0,122900.0,123000.0,123100.0,123200.0,96638.0,225900.0,126500.0,69600.0,183400.0,539000.0,853400.0,1413500.0,317700.0,140200.0,335400.0,185600.0,122925.0,320600.0,378500.0,134100.0,154100.0,118020.0,54820.0,81526.0
143957000,22820595.0,189173871.0,11832738.0,2332255063.0,122200.0,121500.0,125700.0,125500.0,120000.0,128900.0,70085.0,122200.0,122100.0,122000.0,121900.0,121800.0,121700.0,121600.0,121500.0,121400.0,121300.0,122300.0,122400.0,122500.0,122600.0,122700.0,122800.0,122900.0,123000.0,123100.0,123200.0,108038.0,225900.0,128500.0,69600.0,183400.0,539000.0,853400.0,1413500.0,317700.0,139200.0,294300.0,185600.0,122925.0,320600.0,378500.0,133100.0,154100.0,117520.0,54820.0,81526.0
144000000,22828095.0,189256471.0,11762738.0,2333264435.0,122200.0,121500.0,125700.0,125500.0,120000.0,128900.0,70107.0,122200.0,122100.0,122000.0,121900.0,121800.0,121700.0,121600.0,121500.0,121400.0,121300.0,122300.0,122400.0,122500.0,122600.0,122700.0,122800.0,122900.0,123000.0,123100.0,123200.0,27038.0,233900.0,128500.0,69600.0,185400.0,540000.0,853400.0,1413500.0,317700.0,139200.0,301400.0,185600.0,123325.0,320600.0,378500.0,133100.0,154100.0,117520.0,54820.0,81526.0
144003000,22817495.0,189358071.0,11801938.0,2334505261.0,122200.0,121500.0,125700.0,125500.0,120000.0,128900.0,70119.0,122200.0,122100.0,122000.0,121900.0,121800.0,121700.0,121600.0,121500.0,121400.0,121300.0,122300.0,122400.0,122500.0,122600.0,122700.0,122800.0,122900.0,123000.0,123100.0,123200.0,119300.0,160938.0,147500.0,73100.0,185400.0,540000.0,853400.0,1416000.0,317700.0,139200.0,302900.0,185600.0,122825.0,320600.0,378500.0,131500.0,154100.0,117520.0,54820.0,71526.0
144006000,22785395.0,189453471.0,11719338.0,2335671049.0,122200.0,121500.0,125700.0,125500.0,120000.0,128900.0,70126.0,122200.0,122100.0,122000.0,121900.0,121800.0,121700.0,121600.0,121500.0,121400.0,121300.0,122300.0,122400.0,122500.0,122600.0,122700.0,122800.0,122900.0,123000.0,123100.0,123200.0,36000.0,160938.0,147500.0,73100.0,185400.0,540000.0,853400.0,1416000.0,317700.0,139200.0,303700.0,152700.0,122825.0,320600.0,378500.0,132200.0,154100.0,117520.0,54820.0,72526.0
144009000,22789295.0,189457771.0,11716738.0,2335723617.0,122200.0,121500.0,125700.0,125500.0,120000.0,128900.0,70132.0,122200.0,122100.0,122000.0,121900.0,121800.0,121700.0,121600.0,121500.0,121400.0,121300.0,122300.0,122400.0,122500.0,122600.0,122700.0,122800.0,122900.0,123000.0,123100.0,123200.0,34800.0,160938.0,148000.0,73100.0,185400.0,539600.0,853400.0,1414500.0,317700.0,139200.0,301500.0,152700.0,121825.0,320600.0,379900.0,137200.0,154100.0,118220.0,54820.0,72526.0
144012000,22786595.0,189466171.0,11707138.0,2335826266.0,122200.0,121500.0,125700.0,125500.0,120000.0,128900.0,70139.0,122200.0,122100.0,122000.0,121900.0,121800.0,121700.0,121600.0,121500.0,121400.0,121300.0,122300.0,122400.0,122500.0,122600.0,122700.0,122800.0,122900.0,123000.0,123100.0,123200.0,26700.0,160938.0,148500.0,73100.0,183400.0,539600.0,853400.0,1414500.0,317700.0,139200.0,302400.0,151800.0,121325.0,320600.0,379900.0,137200.0,154100.0,118020.0,54820.0,72526.0
144015000,22840795.0,189496671.0,11681538.0,2336198970.0,122200.0,121500.0,125700.0,125500.0,120000.0,128900.0,70157.0,122100.0,122000.0,121900.0,121800.0,121700.0,121600.0,121500.0,121400.0,121300.0,121200.0,122200.0,122300.0,122400.0,122500.0,122600.0,122700.0,122800.0,122900.0,123000.0,123100.0,160338.0,152600.0,74100.0,184400.0,539600.0,853400.0,1414400.0,317700.0,139200.0,272900.0,55300.0,302400.0,151800.0,121325.0,320600.0,379900.0,137200.0,154100.0,117720.0,54820.0
144018000,22737295.0,189499571.0,11686838.0,2336234408.0,122200.0,121500.0,125700.0,125500.0,120000.0,128900.0,70159.0,122100.0,122000.0,121900.0,121800.0,121700.0,121600.0,121500.0,121400.0,121300.0,121200.0,122200.0,122300.0,122400.0,122500.0,122600.0,122700.0,122800.0,122900.0,123000.0,123100.0,160338.0,154100.0,74100.0,185300.0,539600.0,855900.0,1412900.0,317700.0,139200.0,272900.0,67600.0,184400.0,151800.0,122325.0,320600.0,379900.0,137200.0,154100.0,117720.0,54820.0
144021000,22841395.0,189503371.0,11743638.0,2336280835.0,122200.0,121500.0,125700.0,125500.0,120000.0,128900.0,70167.0,122100.0,122000.0,121900.0,121800.0,121700.0,121600.0,121500.0,121400.0,121300.0,121200.0,122200.0,122300.0,122400.0,122500.0,122600.0,122700.0,122800.0,122900.0,123000.0,123100.0,215238.0,154100.0,76100.0,185300.0,539600.0,855900.0,1412800.0,317700.0,139200.0,272900.0,173400.0,184400.0,151300.0,123325.0,320600.0,379900.0,137300.0,154100.0,119420.0,54820.0
144024000,22842795.0,189509071.0,11732938.0,2336350469.0,122200.0,121500.0,125700.0,125500.0,120000.0,128900.0,70174.0,122100.0,122000.0,121900.0,121800.0,121700.0,121600.0,121500.0,121400.0,121300.0,121200.0,122200.0,122300.0,122400.0,122500.0,122600.0,122700.0,122800.0,122900.0,123000.0,123100.0,213738.0,155300.0,76100.0,186800.0,540600.0,847900.0,1412800.0,317700.0,139200.0,272900.0,174800.0,186400.0,151300.0,123325.0,320600.0,379900.0,137300.0,154100.0,119420.0,54820.0
144027000,22845395.0,189623571.0,11627438.0,2337748551.0,122100.0,121500.0,125700.0,125500.0,120000.0,128900.0,70180.0,122100.0,122000.0,121900.0,121800.0,121700.0,121600.0,121500.0,121400.0,121300.0,121200.0,122200.0,122300.0,122400.0,122500.0,122600.0,122700.0,122800.0,122900.0,123000.0,123100.0,105138.0,155300.0,76900.0,190300.0,540600.0,847900.0,1411900.0,317700.0,139200.0,272900.0,267900.0,93500.0,153500.0,123325.0,320600.0,379900.0,137500.0,154100.0,119420.0,54820.0
144030000,22840995.0,189740471.0,11507138.0,2339176042.0,122100.0,121500.0,125700.0,125500.0,120000.0,128900.0,70204.0,122100.0,122000.0,121900.0,121800.0,121700.0,121600.0,121500.0,121400.0,121300.0,121200.0,122200.0,122300.0,122400.0,122500.0,122600.0,122700.0,122800.0,122900.0,123000.0,123100.0,19438.0,155300.0,76900.0,190300.0,540600.0,846200.0,1411900.0,317700.0,139200.0,272900.0,263100.0,93900.0,153500.0,123325.0,320600.0,379900.0,137500.0,154100.0,119420.0,54820.0
144033000,22838995.0,189743071.0,11535338.0,2339207795.0,122200.0,121500.0,125700.0,125500.0,120000.0,128900.0,70214.0,122100.0,122000.0,121900.0,121800.0,121700.0,121600.0,121500.0,121400.0,121300.0,121200.0,122200.0,122300.0,122400.0,122500.0,122600.0,122700.0,122800.0,122900.0,123000.0,123100.0,42538.0,156100.0,76900.0,190300.0,542400.0,849500.0,1411100.0,317700.0,139200.0,272900.0,264100.0,93900.0,153500.0,122325.0,320600.0,379900.0,137500.0,155800.0,119420.0,54820.0
144036000,22760895.0,189770671.0,11516938.0,2339544812.0,122100.0,121500.0,125700.0,125500.0,120000.0,128900.0,70223.0,122100.0,122000.0,121900.0,121800.0,121700.0,121600.0,121500.0,121400.0,121300.0,121200.0,122200.0,122300.0,122400.0,122500.0,122600.0,122700.0,122800.0,122900.0,123000.0,123100.0,17138.0,160900.0,76900.0,192800.0,542400.0,849500.0,1411100.0,317700.0,139200.0,272900.0,264000.0,93900.0,73500.0,124325.0,320600.0,379900.0,137500.0,155800.0,119420.0,54820.0
144039000,22739395.0,189795271.0,11522738.0,2339845393.0,122100.0,121500.0,125700.0,125500.0,120000.0,128900.0,70231.0,122100.0,122000.0,121900.0,121800.0,121700.0,121600.0,121500.0,121400.0,121300.0,121200.0,122200.0,122300.0,122400.0,122500.0,122600.0,122700.0,122800.0,122900.0,123000.0,123100.0,15138.0,161100.0,76900.0,193800.0,547500.0,849500.0,1411100.0,317700.0,139200.0,272900.0,242500.0,93900.0,73500.0,124325.0,320600.0,379900.0,137500.0,155800.0,119420.0,54820.0
144042000,22749995.0,189809971.0,11524838.0,2340025010.0,122100.0,121500.0,125700.0,125500.0,120000.0,128900.0,70237.0,122100.0,122000.0,121900.0,121800.0,121700.0,121600.0,121500.0,121400.0,121300.0,121200.0,122200.0,122300.0,122400.0,122500.0,122600.0,122700.0,122800.0,122900.0,123000.0,123100.0,18438.0,162100.0,76900.0,194100.0,547500.0,849500.0,1411100.0,317700.0,137200.0,272900.0,234500.0,93100.0,73500.0,144325.0,320600.0,379900.0,137800.0,155800.0,118120.0,54820.0
144045000,22753695.0,189824171.0,11511738.0,2340198395.0,122100.0,121500.0,125700.0,125500.0,120000.0,128900.0,70252.0,122100.0,122000.0,121900.0,121800.0,121700.0,121600.0,121500.0,121400.0,121300.0,121200.0,122200.0,122300.0,122400.0,122500.0,122600.0,122700.0,122800.0,122900.0,123000.0,123100.0,5338.0,162500.0,76900.0,194100.0,547500.0,849500.0,1411100.0,317800.0,137200.0,272900.0,237300.0,93100.0,73400.0,144325.0,320600.0,379900.0,137800.0,155800.0,119120.0,54820.0
144048000,22752195.0,189827771.0,11513038.0,2340242355.0,122200.0,121500.0,125700.0,125500.0,120000.0,128900.0,70256.0,122100.0,122000.0,121900.0,121800.0,121700.0,121600.0,121500.0,121400.0,121300.0,121200.0,122200.0,122300.0,122400.0,122500.0,122600.0,122700.0,122800.0,122900.0,123000.0,123100.0,5338.0,162800.0,76900.0,194100.0,547500.0,849500.0,1411100.0,317800.0,137200.0,272900.0,236900.0,93100.0,73400.0,143925.0,320600.0,379900.0,137800.0,155800.0,119120.0,54820.0
144051000,22748795.0,189835271.0,11513938.0,2340333975.0,122100.0,121500.0,125700.0,125500.0,120000.0,128900.0,70265.0,122100.0,122000.0,121900.0,121800.0,121700.0,121600.0,121500.0,121400.0,121300.0,121200.0,122200.0,122300.0,122400.0,122500.0,122600.0,122700.0,122800.0,122900.0,123000.0,123100.0,5638.0,162300.0,76900.0,194100.0,547500.0,851700.0,1411100.0,317800.0,137200.0,272900.0,232400.0,92200.0,73400.0,145925.0,320600.0,379900.0,137800.0,155800.0,119120.0,54820.0
144054000,22745295.0,189836871.0,11532038.0,2340353511.0,122100.0,121500.0,125700.0,125500.0,120000.0,128900.0,70269.0,122100.0,122000.0,121900.0,121800.0,121700.0,121600.0,121500.0,121400.0,121300.0,121200.0,122200.0,122300.0,122400.0,122500.0,122600.0,122700.0,122800.0,122900.0,123000.0,123100.0,4338.0,162300.0,88900.0,199100.0,547500.0,855500.0,1409600.0,317800.0,137200.0,272900.0,229500.0,92200.0,73400.0,145925.0,321600.0,379900.0,134800.0,155800.0,120320.0,54820.0
144057000,22732395.0,189874671.0,11531138.0,2340815379.0,122200.0,121500.0,125700.0,125500.0,120000.0,128900.0,70285.0,122100.0,122000.0,121900.0,121800.0,121700.0,121600.0,121500.0,121400.0,121300.0,121200.0,122200.0,122300.0,122400.0,122500.0,122600.0,122700.0,122800.0,122900.0,123000.0,123100.0,2038.0,163100.0,88900.0,199400.0,547500.0,855500.0,1409600.0,317800.0,137200.0,272900.0,196400.0,97200.0,73400.0,165925.0,321600.0,379900.0,134800.0,155800.0,120820.0,54820.0
144100000,22741395.0,189894471.0,11568538.0,2341057301.0,122100.0,121500.0,125700.0,125500.0,120000.0,128900.0,70300.0,122100.0,122000.0,121900.0,121800.0,121700.0,121600.0,121500.0,121400.0,121300.0,121200.0,122200.0,122300.0,122400.0,122500.0,122600.0,122700.0,122800.0,122900.0,123000.0,123100.0,36038.0,164000.0,88900.0,199700.0,547500.0,857700.0,1409600.0,317800.0,137200.0,272900.0,198400.0,97200.0,85400.0,165925.0,321600.0,379900.0,134800.0,155800.0,120820.0,54820.0
144103000,22740357.0,189968709.0,11533000.0,2341963747.0,122100.0,121500.0,125700.0,125500.0,120000.0,128900.0,70310.0,122000.0,121900.0,121800.0,121700.0,121600.0,121500.0,121400.0,121300.0,121200.0,121100.0,122100.0,122200.0,122300.0,122400.0,122500.0,122600.0,122700.0,122800.0,122900.0,123000.0,164000.0,88900.0,200200.0,547500.0,857700.0,1409600.0,317800.0,137200.0,272900.0,209700.0,9762.0,187600.0,97200.0,85400.0,165925.0,321600.0,379900.0,134800.0,155800.0,120820.0
144106000,22660057.0,190013709.0,11531200.0,2342513179.0,122100.0,121500.0,125700.0,125500.0,120000.0,128900.0,70329.0,122000.0,121900.0,121800.0,121700.0,121600.0,121500.0,121400.0,121300.0,121200.0,121100.0,122100.0,122200.0,122300.0,122400.0,122500.0,122600.0,122700.0,122800.0,122900.0,123000.0,162400.0,88900.0,200200.0,547500.0,857700.0,1409600.0,317800.0,137200.0,272900.0,209700.0,71962.0,45100.0,97200.0,85400.0,165925.0,321600.0,379900.0,134800.0,155800.0,120820.0
144109000,22764357.0,190026609.0,11525500.0,2342670688.0,122100.0,121500.0,125700.0,125500.0,120000.0,128900.0,70333.0,122000.0,121900.0,121800.0,121700.0,121600.0,121500.0,121400.0,121300.0,121200.0,121100.0,122100.0,122200.0,122300.0,122400.0,122500.0,122600.0,122700.0,122800.0,122900.0,123000.0,164200.0,88900.0,200200.0,548800.0,857700.0,1409100.0,317800.0,137200.0,272900.0,209700.0,167862.0,45100.0,97200.0,85400.0,170925.0,321600.0,379900.0,137700.0,155800.0,120820.0
144112000,22758357.0,190032609.0,11530800.0,2342743948.0,122100.0,121500.0,125700.0,125500.0,120000.0,128900.0,70338.0,122000.0,121900.0,121800.0,121700.0,121600.0,121500.0,121400.0,121300.0,121200.0,121100.0,122100.0,122200.0,122300.0,122400.0,122500.0,122600.0,122700.0,122800.0,122900.0,123000.0,170000.0,88900.0,200200.0,548800.0,857700.0,1409100.0,317800.0,137200.0,272900.0,209700.0,165262.0,44000.0,97200.0,85400.0,170925.0,321100.0,379900.0,137700.0,154000.0,120820.0
144115000,22762257.0,190037809.0,11531400.0,2342807395.0,122000.0,121500.0,125700.0,125500.0,120000.0,128900.0,70348.0,122000.0,121900.0,121800.0,121700.0,121600.0,121500.0,121400.0,121300.0,121200.0,121100.0,122100.0,122200.0,122300.0,122400.0,122500.0,122600.0,122700.0,122800.0,122900.0,123000.0,168100.0,90900.0,203700.0,548800.0,857700.0,1409100.0,317800.0,137200.0,272900.0,209700.0,164762.0,44000.0,99600.0,85400.0,170925.0,321100.0,379900.0,137700.0,154000.0,123820.0
144118000,22764157.0,190068809.0,11527400.0,2343185740.0,122000.0,121500.0,125700.0,125500.0,120000.0,128900.0,70361.0,122000.0,121900.0,121800.0,121700.0,121600.0,121500.0,121400.0,121300.0,121200.0,121100.0,122100.0,122200.0,122300.0,122400.0,122500.0,122600.0,122700.0,122800.0,122900.0,123000.0,161000.0,90900.0,205700.0,548800.0,857800.0,1410100.0,317800.0,137200.0,272900.0,209700.0,161762.0,44900.0,99600.0,85400.0,170925.0,321100.0,379900.0,137700.0,158000.0,123820.0
144121000,22758957.0,190135409.0,11462000.0,2343998275.0,122000.0,121500.0,125700.0,125500.0,120000.0,128900.0,70383.0,122000.0,121900.0,121800.0,121700.0,121600.0,121500.0,121400.0,121300.0,121200.0,121100.0,122100.0,122200.0,122300.0,122400.0,122500.0,122600.0,122700.0,122800.0,122900.0,123000.0,100400.0,90900.0,205700.0,548800.0,858500.0,1410100.0,317800.0,137200.0,272900.0,209700.0,162362.0,39100.0,99600.0,85400.0,170925.0,321100.0,379900.0,137700.0,158000.0,123820.0
144124000,22771657.0,190150009.0,11455700.0,2344176478.0,122000.0,121500.0,125700.0,125500.0,120000.0,128900.0,70396.0,122000.0,121900.0,121800.0,121700.0,121600.0,121500.0,121400.0,121300.0,121200.0,121100.0,122100.0,122200.0,122300.0,122400.0,122500.0,122600.0,122700.0,122800.0,122900.0,123000.0,94100.0,90900.0,205700.0,548800.0,858500.0,1410100.0,317800.0,137200.0,272900.0,209700.0,172662.0,39100.0,101500.0,85400.0,173925.0,321100.0,379900.0,137700.0,158000.0,123820.0
144127000,22690957.0,190161909.0,11489300.0,2344321717.0,122000.0,121500.0,125700.0,125500.0,120000.0,128900.0,70407.0,122000.0,121900.0,121800.0,121700.0,121600.0,121500.0,121400.0,121300.0,121200.0,121100.0,122100.0,122200.0,122300.0,122400.0,122500.0,122600.0,122700.0,122800.0,122900.0,123000.0,89600.0,98900.0,206400.0,548800.0,890100.0,1409100.0,316600.0,137200.0,272900.0,209700.0,173162.0,39100.0,21300.0,85400.0,173925.0,321100.0,379900.0,137700.0,158000.0,123820.0
144130000,22702957.0,190185809.0,11488300.0,2344613309.0,122000.0,121500.0,125700.0,125500.0,120000.0,128900.0,70423.0,122000.0,121900.0,121800.0,121700.0,121600.0,121500.0,121400.0,121300.0,121200.0,121100.0,122100.0,122200.0,122300.0,122400.0,122500.0,122600.0,122700.0,122800.0,122900.0,123000.0,80800.0,104900.0,206700.0,548800.0,891100.0,1409100.0,316600.0,137200.0,272900.0,209700.0,184162.0,39100.0,22300.0,85400.0,173925.0,321100.0,379900.0,137700.0,158000.0,123820.0
144133000,22700557.0,190192809.0,11535100.0,2344698750.0,122100.0,121500.0,125700.0,125500.0,120000.0,128900.0,70431.0,122000.0,121900.0,121800.0,121700.0,121600.0,121500.0,121400.0,121300.0,121200.0,121100.0,122100.0,122200.0,122300.0,122400.0,122500.0,122600.0,122700.0,122800.0,122900.0,123000.0,131000.0,109400.0,208000.0,548800.0,891100.0,1409100.0,307400.0,137200.0,272900.0,209700.0,183462.0,39100.0,21100.0,85400.0,174725.0,321100.0,379900.0,136400.0,158000.0,123820.0
144136000,22701257.0,190273609.0,11462300.0,2345684510.0,122000.0,121500.0,125700.0,125500.0,120000.0,128900.0,70489.0,122000.0,121900.0,121800.0,121700.0,121600.0,121500.0,121400.0,121300.0,121200.0,121100.0,122100.0,122200.0,122300.0,122400.0,122500.0,122600.0,122700.0,122800.0,122900.0,123000.0,51200.0,116700.0,209000.0,549800.0,890900.0,1409600.0,307400.0,137200.0,272900.0,209700.0,184262.0,39100.0,21100.0,85400.0,174725.0,321100.0,379900.0,136400.0,158000.0,123820.0
144139000,22726757.0,190286409.0,11621900.0,2345840743.0,122000.0,121500.0,125700.0,125500.0,120000.0,128900.0,70500.0,122000.0,121900.0,121800.0,121700.0,121600.0,121500.0,121400.0,121300.0,121200.0,121100.0,122100.0,122200.0,122300.0,122400.0,122500.0,122600.0,122700.0,122800.0,122900.0,123000.0,48900.0,267500.0,210000.0,549900.0,890900.0,1409800.0,307400.0,137000.0,272900.0,209700.0,211162.0,39100.0,21100.0,85400.0,174725.0,321100.0,379900.0,136400.0,158000.0,123820.0
144142000,22776757.0,190295409.0,11626500.0,2345950557.0,122000.0,121500.0,125700.0,125500.0,120000.0,128900.0,70506.0,122000.0,121900.0,121800.0,121700.0,121600.0,121500.0,121400.0,121300.0,121200.0,121100.0,122100.0,122200.0,122300.0,122400.0,122500.0,122600.0,122700.0,122800.0,122900.0,123000.0,46200.0,275200.0,210000.0,550900.0,890900.0,1409900.0,307400.0,137000.0,272900.0,209700.0,214762.0,34500.0,21100.0,85400.0,224725.0,321100.0,379900.0,136400.0,158000.0,124820.0
144145000,22777157.0,190308109.0,11626400.0,2346105547.0,122000.0,121500.0,125700.0,125500.0,120000.0,128900.0,70514.0,122000.0,121900.0,121800.0,121700.0,121600.0,121500.0,121400.0,121300.0,121200.0,121100.0,122100.0,122200.0,122300.0,122400.0,122500.0,122600.0,122700.0,122800.0,122900.0,123000.0,43100.0,275700.0,211700.0,550900.0,891700.0,1410000.0,307400.0,137800.0,272900.0,209700.0,213762.0,34500.0,21100.0,85400.0,226025.0,321100.0,379900.0,136500.0,158000.0,124820.0
144148000,22763957.0,190312109.0,11633100.0,2346154372.0,122100.0,121500.0,125700.0,125500.0,120000.0,128900.0,70520.0,122000.0,121900.0,121800.0,121700.0,121600.0,121500.0,121400.0,121300.0,121200.0,121100.0,122100.0,122200.0,122300.0,122400.0,122500.0,122600.0,122700.0,122800.0,122900.0,123000.0,49800.0,275700.0,212100.0,550900.0,891700.0,1410000.0,307400.0,137800.0,272900.0,209700.0,200562.0,34500.0,21100.0,85400.0,226025.0,321100.0,379900.0,136500.0,158000.0,124820.0
144151000,22762557.0,190359209.0,11663900.0,2346728997.0,122000.0,121500.0,125700.0,125500.0,120000.0,128900.0,70552.0,122000.0,121900.0,121800.0,121700.0,121600.0,121500.0,121400.0,121300.0,121200.0,121100.0,122100.0,122200.0,122300.0,122400.0,122500.0,122600.0,122700.0,122800.0,122900.0,123000.0,60200.0,292100.0,215100.0,550900.0,891700.0,1411000.0,307400.0,137800.0,272900.0,209700.0,200762.0,33500.0,21100.0,85400.0,226025.0,321100.0,379900.0,136500.0,158000.0,124820.0
